Fecha,Hora,PM25
2022-01-19,7,22
2022-01-19,8,21
2022-01-19,9,29
2022-01-19,10,34
2022-01-19,11,27
2022-01-19,12,69
2022-01-19,13,9
2022-01-19,14,12
2022-01-19,15,15
2022-01-19,16,11
2022-01-19,17,8
2022-01-19,18,9
2022-01-19,19,6
2022-01-19,20,9
2022-01-19,21,12
2022-01-19,22,17
2022-01-19,23,15
2022-01-20,0,19
2022-01-20,1,70
2022-01-20,2,49
2022-01-20,3,22
2022-01-20,4,34
2022-01-20,5,49
2022-01-20,6,40
2022-01-20,7,35
2022-01-20,8,31
2022-01-20,9,40
2022-01-20,10,39
2022-01-20,11,31
2022-01-20,12,37
2022-01-20,13,15
2022-01-20,14,22
2022-01-20,15,21
2022-01-20,16,16
2022-01-20,17,10
2022-01-20,18,2
2022-01-20,19,4
2022-01-20,20,6
2022-01-20,21,3
2022-01-20,22,5
2022-01-20,23,13
2022-01-21,0,9
2022-01-21,1,8
2022-01-21,2,6
2022-01-21,3,4
2022-01-21,4,11
2022-01-21,5,7
2022-01-21,6,4
2022-01-21,7,4
2022-01-21,8,12
2022-01-21,9,12
2022-01-21,10,16
2022-01-21,11,31
2022-01-21,12,14
2022-01-21,13,14
2022-01-21,14,12
2022-01-21,15,13
2022-01-21,16,11
2022-01-21,17,9
2022-01-21,18,6
2022-01-21,19,6
2022-01-21,20,7
2022-01-21,21,4
2022-01-21,22,6
2022-01-21,23,14
2022-01-22,0,10
2022-01-22,1,24
2022-01-22,2,32
2022-01-22,3,27
2022-01-22,4,82
2022-01-22,5,32
2022-01-22,6,26
2022-01-22,7,26
2022-01-22,8,29
2022-01-22,9,42
2022-01-22,10,45
2022-01-22,11,44
2022-01-22,12,28
2022-01-22,13,22
2022-01-22,14,21
2022-01-22,15,24
2022-01-22,16,12
2022-01-22,17,8
2022-01-22,18,8
2022-01-22,19,8
2022-01-22,20,10
2022-01-22,21,66
2022-01-22,22,48
2022-01-22,23,28
2022-01-23,0,38
2022-01-23,1,31
2022-01-23,2,25
2022-01-23,3,19
2022-01-23,4,15
2022-01-23,5,9
2022-01-23,6,16
2022-01-23,7,22
2022-01-23,8,18
2022-01-23,9,16
2022-01-23,10,23
2022-01-23,11,19
2022-01-23,12,23
2022-01-23,13,28
2022-01-23,14,23
2022-01-23,15,23
2022-01-23,16,14
2022-01-23,17,14
2022-01-23,18,13
2022-01-23,19,8
2022-01-23,20,30
2022-01-23,21,15
2022-01-23,22,21
2022-01-23,23,13
2022-01-24,0,9
2022-01-24,1,8
2022-01-24,2,11
2022-01-24,3,16
2022-01-24,4,13
2022-01-24,5,12
2022-01-24,6,12
2022-01-24,7,14
2022-01-24,8,20
2022-01-24,9,15
2022-01-24,10,15
2022-01-24,11,12
2022-01-24,12,13
2022-01-24,13,15
2022-01-24,14,10
2022-01-24,15,15
2022-01-24,16,11
2022-01-24,17,6
2022-01-24,18,4
2022-01-24,19,4
2022-01-24,20,3
2022-01-24,21,2
2022-01-24,22,4
2022-01-24,23,7
2022-01-25,0,6
2022-01-25,1,5
2022-01-25,2,5
2022-01-25,3,3
2022-01-25,4,2
2022-01-25,5,1
2022-01-25,6,1
2022-01-25,7,0
2022-01-25,8,2
2022-01-25,9,3
2022-01-25,10,2
2022-01-25,11,0
2022-01-25,12,1
2022-01-25,13,8
2022-01-25,14,7
2022-01-25,15,7
2022-01-25,16,5
2022-01-25,17,5
2022-01-25,18,4
2022-01-25,19,2
2022-01-25,20,4
2022-01-25,21,6
2022-01-25,22,6
2022-01-25,23,7
2022-01-26,0,10
2022-01-26,1,25
2022-01-26,2,17
2022-01-26,3,18
2022-01-26,4,17
2022-01-26,5,20
2022-01-26,6,25
2022-01-26,7,22
2022-01-26,8,26
2022-01-26,9,44
2022-01-26,10,41
2022-01-26,11,24
2022-01-26,12,17
2022-01-26,13,15
2022-01-26,14,12
2022-01-26,15,12
2022-01-26,16,9
2022-01-26,17,5
2022-01-26,18,2
2022-01-26,19,0
2022-01-26,20,-1
2022-01-26,21,2
2022-01-26,22,7
2022-01-26,23,6
2022-01-27,0,9
2022-01-27,1,17
2022-01-27,2,47
2022-01-27,3,42
2022-01-27,4,26
2022-01-27,5,24
2022-01-27,6,22
2022-01-27,7,26
2022-01-27,8,16
2022-01-27,9,44
2022-01-27,10,42
2022-01-27,11,12
2022-01-27,12,15
2022-01-27,13,12
2022-01-27,14,14
2022-01-27,15,12
2022-01-27,16,8
2022-01-27,17,5
2022-01-27,18,2
2022-01-27,19,1
2022-01-27,20,2
2022-01-27,21,16
2022-01-27,22,4
2022-01-27,23,5
2022-01-28,0,8
2022-01-28,1,5
2022-01-28,2,14
2022-01-28,3,30
2022-01-28,4,6
2022-01-28,5,12
2022-01-28,6,10
2022-01-28,7,16
2022-01-28,8,20
2022-01-28,9,16
2022-01-28,10,21
2022-01-28,11,9
2022-01-28,12,24
2022-01-28,13,12
2022-01-28,14,13
2022-01-28,15,13
2022-01-28,16,9
2022-01-28,17,3
2022-01-28,18,-2
2022-01-28,19,-4
2022-01-28,20,1
2022-01-28,21,17
2022-01-28,22,11
2022-01-28,23,6
2022-01-29,0,7
2022-01-29,1,14
2022-01-29,2,11
2022-01-29,3,6
2022-01-29,4,4
2022-01-29,5,6
2022-01-29,6,6
2022-01-29,7,8
2022-01-29,8,6
2022-01-29,9,7
2022-01-29,10,12
2022-01-29,11,9
2022-01-29,12,8
2022-01-29,13,14
2022-01-29,14,10
2022-01-29,15,14
2022-01-29,16,23
2022-01-29,17,15
2022-01-29,18,11
2022-01-29,19,13
2022-01-29,20,9
2022-01-29,21,8
2022-01-29,22,6
2022-01-29,23,13
2022-01-30,0,12
2022-01-30,1,10
2022-01-30,2,9
2022-01-30,3,7
2022-01-30,4,9
2022-01-30,5,12
2022-01-30,6,9
2022-01-30,7,15
2022-01-30,8,20
2022-01-30,9,23
2022-01-30,10,13
2022-01-30,11,10
2022-01-30,12,23
2022-01-30,13,12
2022-01-30,14,19
2022-01-30,15,12
2022-01-30,16,8
2022-01-30,17,12
2022-01-30,18,6
2022-01-30,19,-1
2022-01-30,20,0
2022-01-30,21,0
2022-01-30,22,0
2022-01-30,23,1
2022-01-31,0,1
2022-01-31,1,5
2022-01-31,2,8
2022-01-31,3,5
2022-01-31,4,4
2022-01-31,5,3
2022-01-31,6,7
2022-01-31,7,6
2022-01-31,8,4
2022-01-31,9,14
2022-01-31,10,13
2022-01-31,11,19
2022-01-31,12,13
2022-01-31,13,10
2022-01-31,14,9
2022-01-31,15,10
2022-01-31,16,7
2022-01-31,17,10
2022-01-31,18,5
2022-01-31,19,-4
2022-01-31,20,-6
2022-01-31,21,-3
2022-01-31,22,0
2022-01-31,23,2
2022-02-01,0,3
2022-02-01,1,2
2022-02-01,2,2
2022-02-01,3,4
2022-02-01,4,3
2022-02-01,5,3
2022-02-01,6,6
2022-02-01,7,7
2022-02-01,8,10
2022-02-01,9,32
2022-02-01,10,41
2022-02-01,11,26
2022-02-01,12,27
2022-02-01,13,13
2022-02-01,14,0
2022-02-01,15,0
2022-02-01,16,0
2022-02-01,17,0
2022-02-01,18,0
2022-02-01,19,0
2022-02-01,20,0
2022-02-01,21,0
2022-02-01,22,0
2022-02-01,23,0
2022-02-02,0,0
2022-02-02,1,0
2022-02-02,2,0
2022-02-02,3,0
2022-02-02,4,0
2022-02-02,5,0
2022-02-02,6,0
2022-02-02,7,0
2022-02-02,8,0
2022-02-02,9,0
2022-02-02,10,0
2022-02-02,11,0
2022-02-02,12,0
2022-02-02,13,0
2022-02-02,14,0
2022-02-02,15,0
2022-02-02,16,0
2022-02-02,17,0
2022-02-02,18,0
2022-02-02,19,0
2022-02-02,20,0
2022-02-02,21,0
2022-02-02,22,0
2022-02-02,23,0
2022-02-03,0,0
2022-02-03,1,0
2022-02-03,2,0
2022-02-03,3,0
2022-02-03,4,0
2022-02-03,5,0
2022-02-03,6,0
2022-02-03,7,0
2022-02-03,8,0
2022-02-03,9,0
2022-02-03,10,0
2022-02-03,11,0
2022-02-03,12,0
2022-02-03,13,0
2022-02-03,14,0
2022-02-03,15,0
2022-02-03,16,0
2022-02-03,17,0
2022-02-03,18,0
2022-02-03,19,0
2022-02-03,20,0
2022-02-03,21,0
2022-02-03,22,0
2022-02-03,23,0
2022-02-04,0,0
2022-02-04,1,0
2022-02-04,2,0
2022-02-04,3,0
2022-02-04,4,0
2022-02-04,5,0
2022-02-04,6,0
2022-02-04,7,0
2022-02-04,8,0
2022-02-04,9,0
2022-02-04,10,0
2022-02-04,11,0
2022-02-04,12,0
2022-02-04,13,0
2022-02-04,14,0
2022-02-04,15,0
2022-02-04,16,0
2022-02-04,17,0
2022-02-04,18,0
2022-02-04,19,0
2022-02-04,20,0
2022-02-04,21,0
2022-02-04,22,0
2022-02-04,23,0
2022-02-05,0,0
2022-02-05,1,0
2022-02-05,2,0
2022-02-05,3,0
2022-02-05,4,0
2022-02-05,5,0
2022-02-05,6,0
2022-02-05,7,0
2022-02-05,8,0
2022-02-05,9,0
2022-02-05,10,0
2022-02-05,11,0
2022-02-05,12,0
2022-02-05,13,0
2022-02-05,14,0
2022-02-05,15,0
2022-02-05,16,0
2022-02-05,17,0
2022-02-05,18,0
2022-02-05,19,0
2022-02-05,20,0
2022-02-05,21,0
2022-02-05,22,0
2022-02-05,23,0
2022-02-06,0,0
2022-02-06,1,0
2022-02-06,2,0
2022-02-06,3,0
2022-02-06,4,0
2022-02-06,5,0
2022-02-06,6,0
2022-02-06,7,0
2022-02-06,8,0
2022-02-06,9,0
2022-02-06,10,0
2022-02-06,11,0
2022-02-06,12,0
2022-02-06,13,0
2022-02-06,14,0
2022-02-06,15,0
2022-02-06,16,0
2022-02-06,17,0
2022-02-06,18,0
2022-02-06,19,0
2022-02-06,20,0
2022-02-06,21,0
2022-02-06,22,0
2022-02-06,23,0
2022-02-07,0,0
2022-02-07,1,0
2022-02-07,2,0
2022-02-07,3,0
2022-02-07,4,0
2022-02-07,5,0
2022-02-07,6,0
2022-02-07,7,0
2022-02-07,8,0
2022-02-07,9,0
2022-02-07,10,0
2022-02-07,11,0
2022-02-07,12,0
2022-02-07,13,0
2022-02-07,14,0
2022-02-07,15,0
2022-02-07,16,0
2022-02-07,17,0
2022-02-07,18,0
2022-02-07,19,0
2022-02-07,20,0
2022-02-07,21,0
2022-02-07,22,0
2022-02-07,23,0
2022-02-08,0,0
2022-02-08,1,0
2022-02-08,2,0
2022-02-08,3,0
2022-02-08,4,0
2022-02-08,5,0
2022-02-08,6,0
2022-02-08,7,0
2022-02-08,8,0
2022-02-08,9,0
2022-02-08,10,0
2022-02-08,11,0
2022-02-08,12,0
2022-02-08,13,0
2022-02-08,14,0
2022-02-08,15,0
2022-02-08,16,61
2022-02-08,17,13
2022-02-08,18,9
2022-02-08,19,7
2022-02-08,20,5
2022-02-08,21,7
2022-02-08,22,24
2022-02-08,23,61
2022-02-09,0,32
2022-02-09,1,20
2022-02-09,2,20
2022-02-09,3,22
2022-02-09,4,19
2022-02-09,5,22
2022-02-09,6,16
2022-02-09,7,51
2022-02-09,8,29
2022-02-09,9,35
2022-02-09,10,28
2022-02-09,11,28
2022-02-09,12,27
2022-02-09,13,21
2022-02-09,14,19
2022-02-09,15,20
2022-02-09,16,10
2022-02-09,17,5
2022-02-09,18,-2
2022-02-11,0,9
2022-02-11,1,10
2022-02-11,2,14
2022-02-11,3,10
2022-02-11,4,11
2022-02-11,5,15
2022-02-11,6,16
2022-02-11,7,24
2022-02-11,8,31
2022-02-11,9,39
2022-02-11,10,42
2022-02-11,11,34
2022-02-11,12,29
2022-02-11,13,21
2022-02-11,14,13
2022-02-11,15,9
2022-02-11,16,8
2022-02-11,17,7
2022-02-11,18,5
2022-02-11,19,2
2022-02-11,20,-1
2022-02-11,21,-2
2022-02-11,22,-3
2022-02-11,23,-1
2022-02-12,0,2
2022-02-12,1,24
2022-02-12,2,27
2022-02-12,3,17
2022-02-12,4,13
2022-02-12,5,10
2022-02-12,6,7
2022-02-12,7,26
2022-02-12,8,37
2022-02-12,9,37
2022-02-12,10,30
2022-02-12,11,46
2022-02-12,12,34
2022-02-12,13,22
2022-02-12,14,21
2022-02-12,15,10
2022-02-12,16,11
2022-02-12,17,10
2022-02-12,18,7
2022-02-12,19,2
2022-02-12,20,1
2022-02-12,21,5
2022-02-12,22,30
2022-02-12,23,43
2022-02-13,0,28
2022-02-13,1,15
2022-02-13,2,11
2022-02-13,3,11
2022-02-13,4,8
2022-02-13,5,5
2022-02-13,6,4
2022-02-13,7,8
2022-02-13,8,11
2022-02-13,9,15
2022-02-13,10,14
2022-02-13,11,11
2022-02-13,12,9
2022-02-13,13,9
2022-02-13,14,9
2022-02-13,15,11
2022-02-13,16,11
2022-02-13,17,13
2022-02-13,18,8
2022-02-13,19,5
2022-02-13,20,6
2022-02-13,21,8
2022-02-13,22,10
2022-02-13,23,6
2022-02-14,0,6
2022-02-14,1,13
2022-02-14,2,12
2022-02-14,3,9
2022-02-14,4,10
2022-02-14,5,9
2022-02-14,6,6
2022-02-14,7,7
2022-02-14,8,13
2022-02-14,9,10
2022-02-14,10,9
2022-02-14,11,5
2022-02-14,12,3
2022-02-14,13,12
2022-02-14,14,16
2022-02-14,15,13
2022-02-14,16,11
2022-02-14,17,19
2022-02-14,18,6
2022-02-14,19,14
2022-02-14,20,9
2022-02-14,21,18
2022-02-14,22,16
2022-02-14,23,20
2022-02-15,0,11
2022-02-15,1,9
2022-02-15,2,7
2022-02-15,3,5
2022-02-15,4,6
2022-02-15,5,10
2022-02-15,6,24
2022-02-15,7,42
2022-02-15,8,49
2022-02-15,9,37
2022-02-15,10,56
2022-02-15,11,23
2022-02-15,12,16
2022-02-15,13,25
2022-02-15,14,33
2022-02-15,15,1
2022-02-15,16,0
2022-02-15,17,5
2022-02-15,18,7
2022-02-15,19,3
2022-02-15,20,0
2022-02-15,21,4
2022-02-15,22,11
2022-02-15,23,11
2022-02-16,0,11
2022-02-16,1,6
2022-02-16,2,13
2022-02-16,3,11
2022-02-16,4,-6
2022-02-16,5,-7
2022-02-16,6,7
2022-02-16,7,9
2022-02-16,8,31
2022-02-16,9,34
2022-02-16,10,40
2022-02-16,11,21
2022-02-16,12,9
2022-02-16,13,5
2022-02-16,14,3
2022-02-16,15,6
2022-02-16,16,11
2022-02-16,17,26
2022-02-16,18,23
2022-02-16,19,4
2022-02-16,20,2
2022-02-16,21,-1
2022-02-16,22,-11
2022-02-16,23,-1
2022-02-17,0,7
2022-02-17,1,3
2022-02-17,2,0
2022-02-17,3,4
2022-02-17,4,4
2022-02-17,5,3
2022-02-17,6,4
2022-02-17,7,6
2022-02-17,8,12
2022-02-17,9,31
2022-02-17,10,15
2022-02-17,11,12
2022-02-17,12,8
2022-02-17,13,4
2022-02-17,14,28
2022-02-17,15,14
2022-02-17,16,9
2022-02-17,17,8
2022-02-17,18,7
2022-02-17,19,0
2022-02-17,20,-1
2022-02-17,21,2
2022-02-17,22,3
2022-02-17,23,1
2022-02-18,0,-3
2022-02-18,1,-2
2022-02-18,2,28
2022-02-18,3,17
2022-02-18,4,21
2022-02-18,5,28
2022-02-18,6,15
2022-02-18,7,14
2022-02-18,8,17
2022-02-18,9,26
2022-02-18,10,23
2022-02-18,11,14
2022-02-18,12,18
2022-02-18,13,12
2022-02-18,14,10
2022-02-18,15,29
2022-02-18,16,12
2022-02-18,17,6
2022-02-18,18,6
2022-02-18,19,6
2022-02-18,20,4
2022-02-18,21,5
2022-02-18,22,10
2022-02-18,23,12
2022-02-19,0,9
2022-02-19,1,54
2022-02-19,2,16
2022-02-19,3,36
2022-02-19,4,34
2022-02-19,5,18
2022-02-19,6,21
2022-02-19,7,10
2022-02-19,8,20
2022-02-19,9,18
2022-02-19,10,21
2022-02-19,11,10
2022-02-19,12,17
2022-02-19,13,22
2022-02-19,14,13
2022-02-19,15,33
2022-02-19,16,16
2022-02-19,17,-12
2022-02-19,18,-5
2022-02-19,19,16
2022-02-19,20,6
2022-02-19,21,10
2022-02-19,22,23
2022-02-19,23,23
2022-02-20,0,31
2022-02-20,1,25
2022-02-20,2,15
2022-02-20,3,12
2022-02-20,4,15
2022-02-20,5,9
2022-02-20,6,18
2022-02-20,7,11
2022-02-20,8,19
2022-02-20,9,13
2022-02-20,10,15
2022-02-20,11,12
2022-02-20,12,16
2022-02-20,13,12
2022-02-20,14,12
2022-02-20,15,11
2022-02-20,16,6
2022-02-20,17,7
2022-02-20,18,11
2022-02-20,19,8
2022-02-20,20,6
2022-02-20,21,13
2022-02-20,22,19
2022-02-20,23,15
2022-02-21,0,15
2022-02-21,1,62
2022-02-21,2,26
2022-02-21,3,15
2022-02-21,4,17
2022-02-21,5,22
2022-02-21,6,22
2022-02-21,7,19
2022-02-21,8,6
2022-02-21,9,21
2022-02-21,10,20
2022-02-21,11,11
2022-02-21,12,8
2022-02-21,13,8
2022-02-21,14,7
2022-02-21,15,6
2022-02-21,16,12
2022-02-21,17,8
2022-02-21,18,3
2022-02-21,19,6
2022-02-21,20,6
2022-02-21,21,9
2022-02-21,22,15
2022-02-21,23,14
2022-02-22,0,11
2022-02-22,1,10
2022-02-22,2,18
2022-02-22,3,13
2022-02-22,4,19
2022-02-22,5,42
2022-02-22,6,34
2022-02-22,7,53
2022-02-22,8,58
2022-02-22,9,71
2022-02-22,10,56
2022-02-22,11,15
2022-02-22,12,9
2022-02-22,13,11
2022-02-22,14,8
2022-02-22,15,6
2022-02-22,16,3
2022-02-22,17,3
2022-02-22,18,3
2022-02-22,19,5
2022-02-22,20,9
2022-02-22,21,7
2022-02-22,22,12
2022-02-22,23,16
2022-02-23,0,16
2022-02-23,1,75
2022-02-23,2,35
2022-02-23,3,61
2022-02-23,4,50
2022-02-23,5,49
2022-02-23,6,54
2022-02-23,7,39
2022-02-23,8,30
2022-02-23,9,24
2022-02-23,10,16
2022-02-23,11,29
2022-02-23,12,8
2022-02-23,13,7
2022-02-23,14,5
2022-02-23,15,10
2022-02-23,16,10
2022-02-23,17,9
2022-02-23,18,6
2022-02-23,19,16
2022-02-23,20,14
2022-02-23,21,23
2022-02-23,22,21
2022-02-23,23,23
2022-02-24,0,33
2022-02-24,1,17
2022-02-24,2,17
2022-02-24,3,18
2022-02-24,4,10
2022-02-24,5,13
2022-02-24,6,14
2022-02-24,7,22
2022-02-24,8,19
2022-02-24,9,23
2022-02-24,10,22
2022-02-24,11,33
2022-02-24,12,27
2022-02-24,13,28
2022-02-24,14,14
2022-02-24,15,11
2022-02-24,16,9
2022-02-24,17,11
2022-02-24,18,12
2022-02-24,19,10
2022-02-24,20,15
2022-02-24,21,20
2022-02-24,22,32
2022-02-24,23,27
2022-02-25,0,34
2022-02-25,1,53
2022-02-25,2,31
2022-02-25,3,30
2022-02-25,4,30
2022-02-25,5,27
2022-02-25,6,21
2022-02-25,7,20
2022-02-25,8,20
2022-02-25,9,25
2022-02-25,10,26
2022-02-25,11,19
2022-02-25,12,27
2022-02-25,13,27
2022-02-25,14,18
2022-02-25,15,18
2022-02-25,16,18
2022-02-25,17,17
2022-02-25,18,15
2022-02-25,19,19
2022-02-25,20,19
2022-02-25,21,19
2022-02-25,22,20
2022-02-25,23,13
2022-02-26,0,12
2022-02-26,1,8
2022-02-26,2,7
2022-02-26,3,12
2022-02-26,4,9
2022-02-26,5,25
2022-02-26,6,11
2022-02-26,7,6
2022-02-26,8,4
2022-02-26,9,3
2022-02-26,10,5
2022-02-26,11,12
2022-02-26,12,11
2022-02-26,13,15
2022-02-26,14,16
2022-02-26,15,16
