Fecha,Hora,PM25
2021-01-09,19,0
2021-01-09,20,0
2021-01-09,21,0
2021-01-09,22,0
2021-01-09,23,0
2021-01-10,0,0
2021-01-10,1,0
2021-01-10,2,0
2021-01-10,3,0
2021-01-10,4,0
2021-01-10,5,0
2021-01-10,6,0
2021-01-10,7,0
2021-01-10,8,0
2021-01-10,9,0
2021-01-10,10,0
2021-01-10,11,62
2021-01-10,12,35
2021-01-10,13,37
2021-01-10,14,39
2021-01-10,15,40
2021-01-10,16,31
2021-01-10,17,24
2021-01-10,18,22
2021-01-10,19,17
2021-01-10,20,11
2021-01-10,21,18
2021-01-10,22,32
2021-01-10,23,39
2021-01-11,0,58
2021-01-11,1,50
2021-01-11,2,47
2021-01-11,3,40
2021-01-11,4,38
2021-01-11,5,50
2021-01-11,6,47
2021-01-11,7,60
2021-01-11,8,54
2021-01-11,9,48
2021-01-11,10,0
2021-01-11,11,0
2021-01-11,12,0
2021-01-11,13,0
2021-01-11,14,0
2021-01-11,15,0
2021-01-11,16,0
2021-01-11,17,0
2021-01-11,18,0
2021-01-11,19,0
2021-01-11,20,43
2021-01-11,21,15
2021-01-11,22,0
2021-01-11,23,0
2021-01-12,0,0
2021-01-12,1,0
2021-01-12,2,0
2021-01-12,3,0
2021-01-12,4,0
2021-01-12,5,0
2021-01-12,6,0
2021-01-12,7,0
2021-01-12,8,0
2021-01-12,9,0
2021-01-12,10,0
2021-01-12,11,0
2021-01-12,12,0
2021-01-12,13,0
2021-01-12,14,0
2021-01-12,15,0
2021-01-12,16,0
2021-01-12,17,0
2021-01-12,18,0
2021-01-12,19,0
2021-01-12,20,0
2021-01-12,21,0
2021-01-12,22,0
2021-01-12,23,0
2021-01-13,0,0
2021-01-13,1,0
2021-01-13,2,0
2021-01-13,3,0
2021-01-13,4,0
2021-01-13,5,0
2021-01-13,6,0
2021-01-13,7,0
2021-01-13,8,60
2021-01-13,9,0
2021-01-13,10,0
2021-01-13,11,0
2021-01-13,12,0
2021-01-13,13,0
2021-01-13,14,0
2021-01-13,15,0
2021-01-13,16,0
2021-01-13,17,0
2021-01-13,18,0
2021-01-13,19,0
2021-01-13,20,0
2021-01-13,21,0
2021-01-13,22,0
2021-01-13,23,0
2021-01-14,0,0
2021-01-14,1,0
2021-01-14,2,0
2021-01-14,3,0
2021-01-14,4,0
2021-01-14,5,0
2021-01-14,6,0
2021-01-14,7,0
2021-01-14,8,0
2021-01-14,9,0
2021-01-14,10,0
2021-01-14,11,0
2021-01-14,12,0
2021-01-14,13,0
2021-01-14,14,0
2021-01-14,15,0
2021-01-14,16,0
2021-01-14,17,0
2021-01-14,18,0
2021-01-14,19,0
2021-01-14,20,0
2021-01-14,21,0
2021-01-14,22,0
2021-01-14,23,0
2021-01-15,0,0
2021-01-15,1,0
2021-01-15,2,0
2021-01-15,3,0
2021-01-15,4,0
2021-01-15,5,0
2021-01-15,6,0
2021-01-15,7,0
2021-01-15,8,0
2021-01-15,9,0
2021-01-15,10,0
2021-01-15,11,0
2021-01-15,12,0
2021-01-15,13,0
2021-01-15,14,0
2021-01-15,15,0
2021-01-15,16,0
2021-01-15,17,0
2021-01-15,18,49
2021-01-15,19,24
2021-01-15,20,0
2021-01-15,21,0
2021-01-15,22,0
2021-01-15,23,0
2021-01-16,0,0
2021-01-16,1,0
2021-01-16,2,0
2021-01-16,3,0
2021-01-16,4,0
2021-01-16,5,0
2021-01-16,6,0
2021-01-16,7,0
2021-01-16,8,0
2021-01-16,9,0
2021-01-16,10,0
2021-01-16,11,0
2021-01-16,12,0
2021-01-16,13,0
2021-01-16,14,0
2021-01-16,15,0
2021-01-16,16,0
2021-01-16,17,0
2021-01-16,18,0
2021-01-16,19,0
2021-01-16,20,0
2021-01-16,21,0
2021-01-16,22,0
2021-01-16,23,0
2021-01-17,0,0
2021-01-17,1,0
2021-01-17,2,0
2021-01-17,3,0
2021-01-17,4,0
2021-01-17,5,0
2021-01-17,6,0
2021-01-17,7,0
2021-01-17,8,0
2021-01-17,9,0
2021-01-17,10,0
2021-01-17,11,0
2021-01-17,12,0
2021-01-17,13,0
2021-01-17,14,0
2021-01-17,15,0
2021-01-17,16,0
2021-01-17,17,0
2021-01-17,18,0
2021-01-17,19,33
2021-01-17,20,0
2021-01-17,21,0
2021-01-17,22,0
2021-01-17,23,0
2021-01-18,0,0
2021-01-18,1,0
2021-01-18,2,0
2021-01-18,3,0
2021-01-18,4,0
2021-01-18,5,0
2021-01-18,6,0
2021-01-18,7,0
2021-01-18,8,0
2021-01-18,9,0
2021-01-18,10,0
2021-01-18,11,0
2021-01-18,12,0
2021-01-18,13,0
2021-01-18,14,0
2021-01-18,15,0
2021-01-18,16,0
2021-01-20,0,0
2021-01-20,1,55
2021-01-20,2,0
2021-01-20,3,0
2021-01-20,4,0
2021-01-20,5,0
2021-01-20,6,0
2021-01-20,7,0
2021-01-20,8,0
2021-01-20,9,0
2021-01-20,10,0
2021-01-20,11,0
2021-01-20,12,0
2021-01-20,13,0
2021-01-20,14,0
2021-01-20,15,0
2021-01-20,16,0
2021-01-20,17,0
2021-01-20,18,0
2021-01-20,19,0
2021-01-20,20,0
2021-01-20,21,0
2021-01-20,22,0
2021-01-20,23,0
2021-01-21,0,0
2021-01-21,1,0
2021-01-21,2,0
2021-01-21,3,0
2021-01-21,4,0
2021-01-21,5,0
2021-01-21,6,0
2021-01-21,7,0
2021-01-21,8,0
2021-01-21,9,0
2021-01-21,10,0
2021-01-21,11,0
2021-01-21,12,0
2021-01-21,13,0
2021-01-21,14,0
2021-01-21,15,0
2021-01-21,16,0
2021-01-21,17,0
2021-01-21,18,0
2021-01-21,19,0
2021-01-21,20,0
2021-01-21,21,0
2021-01-21,22,0
2021-01-21,23,0
2021-01-22,0,0
2021-01-22,1,45
2021-01-22,2,26
2021-01-22,3,26
2021-01-22,4,53
2021-01-22,5,42
2021-01-22,6,45
2021-01-22,7,42
2021-01-22,8,0
2021-01-22,9,0
2021-01-22,10,0
2021-01-22,11,0
2021-01-22,12,0
2021-01-22,13,57
2021-01-22,14,36
2021-01-22,15,20
2021-01-22,16,21
2021-01-22,17,22
2021-01-22,18,22
2021-01-22,19,19
2021-01-22,20,20
2021-01-22,21,41
2021-01-22,22,31
2021-01-22,23,19
2021-01-23,0,56
2021-01-23,1,46
2021-01-23,2,37
2021-01-23,3,40
2021-01-23,4,44
2021-01-23,5,41
2021-01-23,6,47
2021-01-23,7,41
2021-01-23,8,45
2021-01-23,9,74
2021-01-23,10,79
2021-01-23,11,77
2021-01-23,12,56
2021-01-23,13,49
2021-01-23,14,30
2021-01-23,15,27
2021-01-23,16,23
2021-01-23,17,22
2021-01-23,18,23
2021-01-23,19,23
2021-01-23,20,26
2021-01-23,21,31
2021-01-23,22,42
2021-01-23,23,47
2021-01-24,0,68
2021-01-24,1,57
2021-01-24,2,49
2021-01-24,3,50
2021-01-24,4,51
2021-01-24,5,48
2021-01-24,6,53
2021-01-24,7,45
2021-01-24,8,45
2021-01-24,9,46
2021-01-24,10,49
2021-01-24,11,42
2021-01-24,12,48
2021-01-24,13,37
2021-01-24,14,23
2021-01-24,15,24
2021-01-24,16,25
2021-01-24,17,22
2021-01-24,18,16
2021-01-24,19,15
2021-01-24,20,13
2021-01-24,21,0
2021-01-24,22,28
2021-01-24,23,23
2021-01-25,0,23
2021-01-25,1,14
2021-01-25,2,14
2021-01-25,3,14
2021-01-25,4,31
2021-01-25,5,32
2021-01-25,6,10
2021-01-25,7,20
2021-01-25,8,27
2021-01-25,9,44
2021-01-25,10,22
2021-01-25,11,15
2021-01-25,12,12
2021-01-25,13,8
2021-01-25,14,9
2021-01-25,15,6
2021-01-25,16,7
2021-01-25,17,6
2021-01-25,18,3
2021-01-25,19,5
2021-01-25,20,8
2021-01-25,21,9
2021-01-25,22,10
2021-01-25,23,11
2021-01-26,0,32
2021-01-26,1,43
2021-01-26,2,27
2021-01-26,3,20
2021-01-26,4,27
2021-01-26,5,18
2021-01-26,6,19
2021-01-26,7,22
2021-01-26,8,30
2021-01-26,9,39
2021-01-26,10,49
2021-01-26,11,32
2021-01-26,12,9
2021-01-26,13,7
2021-01-26,14,5
2021-01-26,15,2
2021-01-26,16,1
2021-01-26,17,2
2021-01-26,18,1
2021-01-26,19,2
2021-01-26,20,5
2021-01-26,21,19
2021-01-26,22,29
2021-01-26,23,53
2021-01-27,0,64
2021-01-27,1,31
2021-01-27,2,36
2021-01-27,3,37
2021-01-27,4,51
2021-01-27,5,34
2021-01-27,6,32
2021-01-27,7,35
2021-01-27,8,46
2021-01-27,9,66
2021-01-27,10,50
2021-01-27,11,6
2021-01-27,12,5
2021-01-27,13,7
2021-01-27,14,8
2021-01-27,15,5
2021-01-27,16,2
2021-01-27,17,1
2021-01-27,18,2
2021-01-27,19,1
2021-01-27,20,6
2021-01-27,21,20
2021-01-27,22,22
2021-01-27,23,21
2021-01-28,0,16
2021-01-28,10,19
2021-01-28,11,18
2021-01-28,12,13
2021-01-28,13,12
2021-01-28,14,11
2021-01-28,15,9
2021-01-28,16,6
2021-01-28,17,0
2021-01-28,18,0
2021-01-28,19,28
2021-01-28,20,13
2021-01-28,21,13
2021-01-28,22,11
2021-01-28,23,8
2021-01-29,0,6
2021-01-29,1,5
2021-01-29,2,6
2021-01-29,3,6
2021-01-29,4,6
2021-01-29,5,9
2021-01-29,6,7
2021-01-29,7,4
2021-01-29,8,8
2021-01-29,9,8
2021-01-29,10,6
2021-01-29,11,6
2021-01-29,12,5
2021-01-29,13,6
2021-01-29,14,7
2021-01-29,15,8
2021-01-29,16,11
2021-01-29,17,12
2021-01-29,18,10
2021-01-29,19,9
2021-01-29,20,21
2021-01-29,21,39
2021-01-29,22,34
2021-01-29,23,27
2021-01-30,0,24
2021-01-30,1,28
2021-01-30,2,48
2021-01-30,3,64
2021-01-30,4,47
2021-01-30,5,34
2021-01-30,6,35
2021-01-30,7,66
2021-01-30,8,70
2021-01-30,9,40
2021-01-30,10,56
2021-01-30,11,38
2021-01-30,12,25
2021-01-30,13,15
2021-01-30,14,16
2021-01-30,15,12
2021-01-30,16,9
2021-01-30,17,9
2021-01-30,18,9
2021-01-30,19,6
2021-01-30,20,10
2021-01-30,21,30
2021-01-30,22,47
2021-01-30,23,41
2021-01-31,0,53
2021-01-31,1,46
2021-01-31,2,59
2021-01-31,3,38
2021-01-31,4,29
2021-01-31,5,33
2021-01-31,6,23
2021-01-31,7,23
2021-01-31,8,28
2021-01-31,9,29
2021-01-31,10,25
2021-01-31,11,8
2021-01-31,12,7
2021-01-31,13,8
2021-01-31,14,7
2021-01-31,15,5
2021-01-31,16,5
2021-01-31,17,4
2021-01-31,18,4
2021-01-31,19,4
2021-01-31,20,6
2021-01-31,21,16
2021-01-31,22,13
2021-01-31,23,11
2021-02-01,0,12
2021-02-02,0,3
2021-02-02,1,3
2021-02-02,2,7
2021-02-02,3,8
2021-02-02,4,5
2021-02-02,5,6
2021-02-02,6,6
2021-02-02,7,5
2021-02-02,8,18
2021-02-02,9,24
2021-02-02,10,21
2021-02-02,11,21
2021-02-02,12,13
2021-02-02,13,11
2021-02-02,14,8
2021-02-03,0,23
2021-02-03,1,48
2021-02-03,2,33
2021-02-03,3,45
2021-02-03,4,52
2021-02-03,5,43
2021-02-03,6,42
2021-02-03,7,38
2021-02-03,8,43
2021-02-03,9,36
2021-02-03,10,31
2021-02-03,11,25
2021-02-03,12,31
2021-02-03,13,13
2021-02-03,14,16
2021-02-03,15,6
2021-02-03,16,3
2021-02-03,17,3
2021-02-03,18,7
2021-02-03,19,8
2021-02-03,20,24
2021-02-03,21,53
2021-02-03,22,42
2021-02-03,23,64
2021-02-04,0,67
2021-02-04,1,47
2021-02-04,2,89
2021-02-04,3,63
2021-02-04,4,20
2021-02-04,5,16
2021-02-04,6,40
2021-02-04,7,0
2021-02-04,8,0
2021-02-04,9,0
2021-02-04,10,0
2021-02-04,11,0
2021-02-04,12,0
2021-02-04,13,0
2021-02-04,14,0
2021-02-04,15,0
2021-02-04,16,0
2021-02-04,17,0
2021-02-04,18,0
2021-02-04,19,0
2021-02-04,20,0
2021-02-04,21,0
2021-02-04,22,0
2021-02-04,23,0
2021-02-05,0,0
2021-02-05,1,0
2021-02-05,2,0
2021-02-05,3,0
2021-02-05,4,0
2021-02-05,5,0
2021-02-05,6,0
2021-02-05,7,0
2021-02-05,8,0
2021-02-05,9,0
2021-02-05,10,0
2021-02-05,11,74
2021-02-05,12,9
2021-02-05,13,11
2021-02-05,14,10
2021-02-05,15,4
2021-02-05,16,3
2021-02-05,17,0
2021-02-05,18,71
2021-02-05,19,2
2021-02-05,20,2
2021-02-05,21,8
2021-02-05,22,12
2021-02-05,23,21
2021-02-06,0,24
2021-02-06,1,32
2021-02-06,2,42
2021-02-06,3,7
2021-02-06,4,17
2021-02-06,5,8
2021-02-06,6,10
2021-02-06,7,23
2021-02-06,8,58
2021-02-06,9,64
2021-02-06,10,69
2021-02-06,11,20
2021-02-06,12,7
2021-02-06,13,5
2021-02-06,14,3
2021-02-06,15,1
2021-02-06,16,-1
2021-02-06,17,0
2021-02-06,18,-1
2021-02-06,19,-1
2021-02-06,20,0
2021-02-06,21,4
2021-02-06,22,18
2021-02-06,23,27
2021-02-07,0,29
2021-02-07,1,30
2021-02-07,2,18
2021-02-07,3,28
2021-02-07,4,21
2021-02-07,5,29
2021-02-07,6,26
2021-02-07,7,20
2021-02-07,8,38
2021-02-07,9,29
2021-02-07,10,12
2021-02-07,11,11
2021-02-07,12,7
2021-02-07,13,6
2021-02-07,14,9
2021-02-07,15,7
2021-02-07,16,3
2021-02-07,17,4
2021-02-07,18,6
2021-02-07,19,2
2021-02-07,20,2
2021-02-07,21,3
2021-02-07,22,8
2021-02-07,23,12
2021-02-08,0,29
2021-02-08,1,15
2021-02-08,2,15
2021-02-08,3,19
2021-02-08,4,28
2021-02-08,5,46
2021-02-08,6,29
2021-02-08,7,23
2021-02-08,8,40
2021-02-08,9,60
2021-02-08,10,48
2021-02-08,11,28
2021-02-08,12,49
2021-02-08,13,29
2021-02-08,14,47
2021-02-08,15,23
2021-02-08,16,13
2021-02-08,17,16
2021-02-08,18,14
2021-02-08,19,10
2021-02-08,20,6
2021-02-08,21,35
2021-02-08,22,52
2021-02-08,23,54
2021-02-09,0,46
2021-02-09,1,42
2021-02-09,2,56
2021-02-09,3,32
2021-02-09,4,35
2021-02-09,5,24
2021-02-09,6,43
2021-02-09,7,45
2021-02-09,8,37
2021-02-09,9,51
2021-02-09,10,35
2021-02-09,11,44
2021-02-09,12,25
2021-02-09,13,9
2021-02-09,14,9
2021-02-09,15,8
2021-02-09,16,9
2021-02-09,17,9
2021-02-09,18,11
2021-02-09,19,13
2021-02-09,20,18
2021-02-09,21,32
2021-02-09,22,39
2021-02-09,23,43
2021-02-10,0,68
2021-02-10,1,44
2021-02-10,2,50
2021-02-10,3,37
2021-02-10,4,29
2021-02-10,5,58
2021-02-10,6,64
2021-02-10,7,75
2021-02-10,8,0
2021-02-10,9,0
2021-02-10,10,70
2021-02-10,11,41
2021-02-10,12,22
2021-02-10,13,14
2021-02-10,14,10
2021-02-10,15,8
2021-02-10,16,10
2021-02-10,17,8
2021-02-10,18,8
2021-02-10,19,8
2021-02-10,20,7
2021-02-10,21,19
2021-02-10,22,12
2021-02-10,23,23
2021-02-11,0,41
2021-02-11,1,44
2021-02-11,2,42
2021-02-11,3,39
2021-02-11,4,50
2021-02-11,5,42
2021-02-11,6,46
2021-02-11,7,25
2021-02-11,8,42
2021-02-11,9,64
2021-02-11,10,69
2021-02-11,11,23
2021-02-11,12,8
2021-02-11,13,9
2021-02-11,14,11
2021-02-11,15,42
2021-02-11,16,14
2021-02-11,17,8
2021-02-11,18,4
2021-02-11,19,4
2021-02-11,20,1
2021-02-11,21,3
2021-02-11,22,8
2021-02-11,23,52
2021-02-12,0,21
2021-02-12,1,20
2021-02-12,2,20
2021-02-12,3,19
2021-02-12,4,21
2021-02-12,5,16
2021-02-12,6,19
2021-02-12,7,23
2021-02-12,8,29
2021-02-12,9,29
2021-02-12,10,34
2021-02-12,11,23
2021-02-12,12,17
2021-02-12,13,6
2021-02-12,14,17
2021-02-12,15,8
2021-02-12,16,5
2021-02-12,17,4
2021-02-12,18,5
2021-02-12,19,4
2021-02-12,20,4
2021-02-12,21,17
2021-02-12,22,25
2021-02-12,23,14
2021-02-13,0,21
2021-02-13,1,16
2021-02-13,2,21
2021-02-13,3,9
2021-02-13,4,10
2021-02-13,5,16
2021-02-13,6,32
2021-02-13,7,47
2021-02-13,8,22
2021-02-13,9,13
2021-02-13,10,13
2021-02-13,11,11
2021-02-13,12,8
2021-02-13,13,7
2021-02-13,14,10
2021-02-13,15,9
2021-02-13,16,9
2021-02-13,17,9
2021-02-13,18,3
2021-02-13,19,3
2021-02-13,20,2
2021-02-13,21,2
2021-02-13,22,5
2021-02-13,23,4
2021-02-14,0,5
2021-02-14,1,6
2021-02-14,2,4
2021-02-14,3,1
2021-02-14,4,2
2021-02-14,5,5
2021-02-14,6,5
2021-02-14,7,6
2021-02-14,8,5
2021-02-14,9,5
2021-02-14,10,9
2021-02-14,11,17
2021-02-14,12,13
2021-02-14,13,10
2021-02-14,14,9
2021-02-14,15,9
2021-02-14,16,21
2021-02-14,17,9
2021-02-14,18,9
2021-02-14,19,7
2021-02-14,20,5
2021-02-14,21,7
2021-02-14,22,5
2021-02-14,23,7
2021-02-15,0,7
2021-02-15,1,3
2021-02-15,2,3
2021-02-15,3,4
2021-02-15,4,9
2021-02-15,5,9
2021-02-15,6,12
2021-02-15,7,16
2021-02-15,8,14
2021-02-15,9,28
2021-02-15,10,16
2021-02-15,11,18
2021-02-15,12,14
2021-02-15,13,12
2021-02-15,14,8
2021-02-15,15,6
2021-02-15,16,2
2021-02-15,17,-1
2021-02-15,18,-2
2021-02-15,19,-1
2021-02-15,20,5
2021-02-15,21,20
2021-02-15,22,6
2021-02-15,23,8
2021-02-16,0,9
2021-02-16,1,8
2021-02-16,2,8
2021-02-16,3,7
2021-02-16,4,8
2021-02-16,5,11
2021-02-16,6,12
2021-02-16,7,12
2021-02-16,8,17
2021-02-16,9,21
2021-02-16,10,20
2021-02-16,11,21
2021-02-16,12,9
2021-02-16,13,5
2021-02-16,14,4
2021-02-16,15,8
2021-02-16,16,9
2021-02-16,17,9
2021-02-16,18,7
2021-02-16,19,4
2021-02-16,20,2
2021-02-16,21,5
2021-02-16,22,10
2021-02-16,23,5
2021-02-17,0,1
2021-02-17,1,4
2021-02-17,2,4
2021-02-17,3,5
2021-02-17,4,6
2021-02-17,5,8
2021-02-17,6,9
2021-02-17,7,6
2021-02-17,8,9
2021-02-17,9,17
2021-02-17,10,16
2021-02-17,11,21
2021-02-17,12,11
2021-02-17,13,7
2021-02-17,14,4
2021-02-17,15,4
2021-02-17,16,2
2021-02-17,17,0
2021-02-17,18,0
2021-02-17,19,3
2021-02-17,20,2
2021-02-17,21,3
2021-02-17,22,3
2021-02-17,23,1
2021-02-18,0,4
2021-02-18,1,7
2021-02-18,2,5
2021-02-18,3,9
2021-02-18,4,11
2021-02-18,5,5
2021-02-18,6,21
2021-02-18,7,20
2021-02-18,8,19
2021-02-18,9,15
2021-02-18,10,26
2021-02-18,11,24
2021-02-18,12,23
2021-02-18,13,8
2021-02-18,14,7
2021-02-18,15,7
2021-02-18,16,5
2021-02-18,17,0
2021-02-18,18,-2
2021-02-18,19,-3
2021-02-18,20,-1
2021-02-18,21,6
2021-02-18,22,12
2021-02-18,23,15
2021-02-19,0,41
2021-02-19,1,27
2021-02-19,2,43
2021-02-19,3,3
2021-02-19,4,4
2021-02-19,5,5
2021-02-19,6,1
2021-02-19,7,-3
2021-02-19,8,1
2021-02-19,9,3
2021-02-19,10,7
2021-02-19,11,17
2021-02-19,12,15
2021-02-19,13,21
2021-02-19,14,24
2021-02-19,15,14
2021-02-19,16,14
2021-02-19,17,11
2021-02-19,18,9
2021-02-19,19,8
2021-02-19,20,9
2021-02-19,21,12
2021-02-19,22,17
2021-02-19,23,6
2021-02-20,0,4
2021-02-20,1,5
2021-02-20,2,9
2021-02-20,3,10
2021-02-20,4,19
2021-02-20,5,14
2021-02-20,6,14
2021-02-20,7,16
2021-02-20,8,23
2021-02-20,9,20
2021-02-20,10,34
2021-02-20,11,32
2021-02-21,0,24
2021-02-21,1,40
2021-02-21,2,39
2021-02-21,3,49
2021-02-21,4,53
2021-02-21,5,52
2021-02-21,6,53
2021-02-21,7,60
2021-02-21,8,49
2021-02-21,9,46
2021-02-21,10,53
2021-02-21,11,43
2021-02-21,12,46
2021-02-21,13,27
2021-02-21,14,12
2021-02-21,15,9
2021-02-21,16,8
2021-02-21,17,10
2021-02-21,18,10
2021-02-21,19,8
2021-02-21,20,7
2021-02-21,21,11
2021-02-21,22,15
2021-02-21,23,21
2021-02-22,0,18
2021-02-22,1,30
2021-02-22,2,34
2021-02-22,3,34
2021-02-22,4,20
2021-02-22,5,38
2021-02-22,6,24
2021-02-22,7,19
2021-02-22,8,30
2021-02-22,9,35
2021-02-22,10,35
2021-02-22,11,29
2021-02-22,12,23
2021-02-22,13,20
2021-02-22,14,10
2021-02-22,15,8
2021-02-22,16,5
2021-02-22,17,7
2021-02-22,18,9
2021-02-22,19,9
2021-02-22,20,9
2021-02-22,21,26
2021-02-22,22,18
2021-02-22,23,14
2021-02-23,0,13
2021-02-23,1,13
2021-02-23,2,12
2021-02-23,3,12
2021-02-23,4,16
2021-02-23,5,18
2021-02-23,6,13
2021-02-23,7,11
2021-02-23,8,10
2021-02-23,9,12
2021-02-23,10,21
2021-02-23,11,20
2021-02-23,12,26
2021-02-23,13,28
2021-02-23,14,18
2021-02-23,15,19
2021-02-23,16,9
2021-02-23,17,8
2021-02-23,18,9
2021-02-23,19,9
2021-02-23,20,21
2021-02-23,21,34
2021-02-23,22,61
2021-02-23,23,35
2021-02-24,0,28
2021-02-24,1,14
2021-02-24,2,14
2021-02-24,3,18
2021-02-24,4,30
2021-02-24,5,28
2021-02-24,6,34
2021-02-24,7,41
2021-02-24,8,49
2021-02-24,9,47
2021-02-24,10,51
2021-02-24,11,0
2021-02-24,12,0
2021-02-24,13,53
2021-02-24,14,14
2021-02-24,15,16
2021-02-24,16,9
2021-02-24,17,11
2021-02-24,18,9
2021-02-24,19,6
2021-02-24,20,18
2021-02-24,21,16
2021-02-24,22,11
2021-02-24,23,13
2021-02-25,0,13
2021-02-25,1,10
2021-02-25,2,8
2021-02-25,3,20
2021-02-25,4,33
2021-02-25,5,16
2021-02-25,6,23
2021-02-25,7,23
2021-02-25,8,50
2021-02-25,9,0
2021-02-25,10,0
2021-02-25,11,42
2021-02-25,12,15
2021-02-25,13,15
2021-02-25,14,13
2021-02-25,15,6
2021-02-25,16,3
2021-02-25,17,2
2021-02-25,18,0
2021-02-25,19,3
2021-02-25,20,16
2021-02-25,21,39
2021-02-25,22,68
2021-02-25,23,32
2021-02-26,0,11
2021-02-26,1,21
2021-02-26,2,23
2021-02-26,3,25
2021-02-26,4,32
2021-02-26,5,55
2021-02-26,6,32
2021-02-26,7,30
2021-02-26,8,53
2021-02-26,9,57
2021-02-26,10,49
2021-02-26,11,48
2021-02-26,12,20
2021-02-26,13,13
