Fecha,Hora,TMP
2022-01-11,21,15.84
2022-01-11,22,14.28
2022-01-11,23,13.06
2022-01-12,0,12.02
2022-01-12,1,11.02
2022-01-12,2,10.54
2022-01-12,3,10.03
2022-01-12,4,8.98
2022-01-12,5,8.31
2022-01-12,6,7.78
2022-01-12,7,6.24
2022-01-12,8,6.05
2022-01-12,9,7.78
2022-01-12,10,9.98
2022-01-12,11,12.97
2022-01-12,12,16.38
2022-01-12,13,18.27
2022-01-12,14,20.23
2022-01-12,15,22.08
2022-01-12,16,22.97
2022-01-12,17,22.49
2022-01-12,18,22.24
2022-01-12,19,20.94
2022-01-12,20,19.08
2022-01-12,21,17.8
2022-01-12,22,16.6
2022-01-12,23,15.75
2022-01-13,0,14.56
2022-01-13,1,13.3
2022-01-13,2,12.59
2022-01-13,3,11.77
2022-01-13,4,11.38
2022-01-13,5,9.8
2022-01-13,6,8.13
2022-01-13,7,8.03
2022-01-13,8,8.91
2022-01-13,9,9.91
2022-01-13,10,12.73
2022-01-13,11,15.94
2022-01-13,12,18.02
2022-01-13,13,19.74
2022-01-13,14,20.97
2022-01-13,15,22.1
2022-01-13,16,22.21
2022-01-13,17,22.03
2022-01-13,18,21.62
2022-01-13,19,19.76
2022-01-13,20,17.26
2022-01-13,21,15.14
2022-01-13,22,13.76
2022-01-13,23,11.76
2022-01-14,0,10.4
2022-01-14,1,7.95
2022-01-14,2,6.65
2022-01-14,3,6.44
2022-01-14,4,5.61
2022-01-14,5,4.73
2022-01-14,6,3.99
2022-01-14,7,2.74
2022-01-14,8,2.3
2022-01-14,9,4.62
2022-01-14,10,8.56
2022-01-14,11,12.75
2022-01-14,12,16.61
2022-01-14,13,19.92
2022-01-14,14,22.01
2022-01-14,15,23.43
2022-01-14,16,23.98
2022-01-14,17,24.24
2022-01-14,18,23.89
2022-01-14,19,21.86
2022-01-14,20,19.14
2022-01-14,21,17.8
2022-01-14,22,16.68
2022-01-14,23,16.5
2022-01-15,0,15.25
2022-01-15,1,13.69
2022-01-15,2,11.59
2022-01-15,3,10.43
2022-01-15,4,10.29
2022-01-15,5,9.8
2022-01-15,6,9.46
2022-01-15,7,8.08
2022-01-15,8,8.04
2022-01-15,9,9.65
2022-01-15,10,12.94
2022-01-15,11,15.92
2022-01-15,12,18.95
2022-01-15,13,20.6
2022-01-15,14,22.39
2022-01-15,15,23.48
2022-01-15,16,23.28
2022-01-15,17,23.03
2022-01-15,18,21.43
2022-01-15,19,20.05
2022-01-15,20,18.85
2022-01-15,21,17.33
2022-01-15,22,15.27
2022-01-15,23,13.31
2022-01-16,0,12.22
2022-01-16,1,10.93
2022-01-16,2,9.53
2022-01-16,3,8.66
2022-01-16,4,7.97
2022-01-16,5,6.97
2022-01-16,6,6.45
2022-01-16,7,5.51
2022-01-16,8,4.55
2022-01-16,9,4.99
2022-01-16,10,8.08
2022-01-16,11,10.64
2022-01-16,12,13.13
2022-01-16,13,15.45
2022-01-16,14,17.85
2022-01-16,15,18.94
2022-01-16,16,20.19
2022-01-16,17,21.01
2022-01-16,18,21.01
2022-01-16,19,19.52
2022-01-16,20,17.26
2022-01-16,21,15.86
2022-01-16,22,14.4
2022-01-16,23,14.35
2022-01-17,0,12.87
2022-01-17,1,10.49
2022-01-17,2,9.47
2022-01-17,3,8.54
2022-01-17,4,7.74
2022-01-17,5,7.0
2022-01-17,6,6.58
2022-01-17,7,5.54
2022-01-17,8,4.83
2022-01-17,9,6.29
2022-01-17,10,10.04
2022-01-17,11,14.36
2022-01-17,12,17.6
2022-01-17,13,19.27
2022-01-17,14,20.85
2022-01-17,15,21.85
2022-01-17,16,22.28
2022-01-17,17,22.57
2022-01-17,18,22.64
2022-01-17,19,21.25
2022-01-17,20,19.5
2022-01-17,21,18.13
2022-01-17,22,16.39
2022-01-17,23,15.58
2022-01-18,0,14.78
2022-01-18,1,13.83
2022-01-18,2,12.02
2022-01-18,3,9.46
2022-01-18,4,8.64
2022-01-18,5,7.4
2022-01-18,6,6.95
2022-01-18,7,5.89
2022-01-18,8,5.47
2022-01-18,9,7.04
2022-01-18,10,10.4
2022-01-18,11,14.33
2022-01-18,12,17.66
2022-01-18,13,20.48
2022-01-18,14,22.19
2022-01-18,15,22.81
2022-01-18,16,23.26
2022-01-18,17,23.22
2022-01-18,18,22.74
2022-01-18,19,20.71
2022-01-18,20,18.35
2022-01-18,21,17.05
2022-01-18,22,15.93
2022-01-18,23,15.59
2022-01-19,0,14.49
2022-01-19,1,13.57
2022-01-19,2,12.42
2022-01-19,3,11.84
2022-01-19,4,10.21
2022-01-19,5,7.96
2022-01-19,6,6.02
2022-01-19,7,5.09
2022-01-19,8,4.02
2022-01-19,9,5.72
2022-01-19,10,10.07
2022-01-19,11,15.0
2022-01-19,12,18.17
2022-01-19,13,20.03
2022-01-19,14,21.03
2022-01-19,15,21.65
2022-01-19,16,22.25
2022-01-19,17,22.24
2022-01-19,18,21.73
2022-01-19,19,19.8
2022-01-19,20,17.38
2022-01-19,21,16.17
2022-01-19,22,14.58
2022-01-19,23,14.01
2022-01-20,0,13.76
2022-01-20,1,14.02
2022-01-20,2,12.46
2022-01-20,3,10.98
2022-01-20,4,10.35
2022-01-20,5,8.98
2022-01-20,6,9.02
2022-01-20,7,7.89
2022-01-20,8,7.38
2022-01-20,9,8.85
2022-01-20,10,11.58
2022-01-20,11,14.25
2022-01-20,12,17.31
2022-01-20,13,19.03
2022-01-20,14,19.87
2022-01-20,15,20.89
2022-01-20,16,21.02
2022-01-20,17,21.08
2022-01-20,18,20.6
2022-01-20,19,19.59
2022-01-20,20,19.05
2022-01-20,21,18.36
2022-01-20,22,17.62
2022-01-20,23,16.69
2022-01-21,0,16.16
2022-01-21,1,15.62
2022-01-21,2,15.49
2022-01-21,3,15.89
2022-01-21,4,14.14
2022-01-21,5,13.55
2022-01-21,6,12.63
2022-01-21,7,12.25
2022-01-21,8,12.04
2022-01-21,9,12.06
2022-01-21,10,12.33
2022-01-21,11,13.15
2022-01-21,12,13.79
2022-01-21,13,14.54
2022-01-21,14,15.69
2022-01-21,15,16.83
2022-01-21,16,17.63
2022-01-21,17,18.66
2022-01-21,18,18.35
2022-01-21,19,17.6
2022-01-21,20,16.66
2022-01-21,21,15.46
2022-01-21,22,14.49
2022-01-21,23,13.85
2022-01-22,0,13.43
2022-01-22,1,11.65
2022-01-22,2,10.57
2022-01-22,3,8.88
2022-01-22,4,8.22
2022-01-22,5,7.8
2022-01-22,6,6.56
2022-01-22,7,5.93
2022-01-22,8,5.16
2022-01-22,9,7.12
2022-01-22,10,9.72
2022-01-22,11,14.29
2022-01-22,12,16.83
2022-01-22,13,18.41
2022-01-22,14,19.53
2022-01-22,15,19.92
2022-01-22,16,20.5
2022-01-22,17,20.65
2022-01-22,18,20.43
2022-01-22,19,19.48
2022-01-22,20,17.99
2022-01-22,21,16.22
2022-01-22,22,15.95
2022-01-22,23,14.68
2022-01-23,0,13.77
2022-01-23,1,12.49
2022-01-23,2,10.32
2022-01-23,3,9.13
2022-01-23,4,8.02
2022-01-23,5,7.45
2022-01-23,6,7.11
2022-01-23,7,6.48
2022-01-23,8,5.84
2022-01-23,9,6.65
2022-01-23,10,8.8
2022-01-23,11,12.05
2022-01-23,12,15.67
2022-01-23,13,17.89
2022-01-23,14,19.24
2022-01-23,15,20.77
2022-01-23,16,21.18
2022-01-23,17,21.47
2022-01-23,18,20.91
2022-01-23,19,20.02
2022-01-23,20,18.39
2022-01-23,21,16.79
2022-01-23,22,16.24
2022-01-23,23,15.46
2022-01-24,0,15.24
2022-01-24,1,15.32
2022-01-24,2,14.74
2022-01-24,3,13.3
2022-01-24,4,11.69
2022-01-24,5,10.97
2022-01-24,6,10.14
2022-01-24,7,9.55
2022-01-24,8,9.4
2022-01-24,9,11.17
2022-01-24,10,11.68
2022-01-24,11,13.95
2022-01-24,12,16.93
2022-01-24,13,18.43
2022-01-24,14,19.47
2022-01-24,15,19.22
2022-01-24,16,19.13
2022-01-24,17,18.43
2022-01-24,18,17.99
2022-01-24,19,17.12
2022-01-24,20,15.64
2022-01-24,21,14.7
2022-01-24,22,13.88
2022-01-24,23,13.49
2022-01-25,0,13.4
2022-01-25,1,12.23
2022-01-25,2,11.39
2022-01-25,3,11.07
2022-01-25,4,10.95
2022-01-25,5,10.79
2022-01-25,6,10.56
2022-01-25,7,10.38
2022-01-25,8,10.9
2022-01-25,9,10.79
2022-01-25,10,11.2
2022-01-25,11,13.09
2022-01-25,12,15.81
2022-01-25,13,17.68
2022-01-25,14,19.1
2022-01-25,15,19.93
2022-01-25,16,20.36
2022-01-25,17,20.61
2022-01-25,18,20.3
2022-01-25,19,19.1
2022-01-25,20,17.47
2022-01-25,21,16.45
2022-01-25,22,15.49
2022-01-25,23,13.56
2022-01-26,0,12.94
2022-01-26,1,11.73
2022-01-26,2,9.42
2022-01-26,3,8.41
2022-01-26,4,7.7
2022-01-26,5,7.14
2022-01-26,6,5.92
2022-01-26,7,5.26
2022-01-26,8,4.58
2022-01-26,9,5.98
2022-01-26,10,10.51
2022-01-26,11,13.55
2022-01-26,12,17.3
2022-01-26,13,19.48
2022-01-26,14,20.67
2022-01-26,15,21.74
2022-01-26,16,22.34
2022-01-26,17,22.2
2022-01-26,18,21.72
2022-01-26,19,20.31
2022-01-26,20,18.61
2022-01-26,21,17.23
2022-01-26,22,15.8
2022-01-26,23,15.02
2022-01-27,0,14.23
2022-01-27,1,13.53
2022-01-27,2,12.12
2022-01-27,3,11.33
2022-01-27,4,10.74
2022-01-27,5,9.98
2022-01-27,6,9.03
2022-01-27,7,8.92
2022-01-27,8,6.96
2022-01-27,9,8.88
2022-01-27,10,13.15
2022-01-27,11,15.89
2022-01-27,12,18.7
2022-01-27,13,20.69
2022-01-27,14,22.38
2022-01-27,15,22.64
2022-01-27,16,23.14
2022-01-27,17,22.84
2022-01-27,18,22.72
2022-01-27,19,21.02
2022-01-27,20,19.16
2022-01-27,21,17.45
2022-01-27,22,17.16
2022-01-27,23,17.21
2022-01-28,0,16.79
2022-01-28,1,16.56
2022-01-28,2,15.35
2022-01-28,3,13.79
2022-01-28,4,12.52
2022-01-28,5,11.31
2022-01-28,6,9.91
2022-01-28,7,8.76
2022-01-28,8,8.28
2022-01-28,9,10.59
2022-01-28,10,13.38
2022-01-28,11,17.1
2022-01-28,12,20.09
2022-01-28,13,21.96
2022-01-28,14,23.04
2022-01-28,15,23.86
2022-01-28,16,24.26
2022-01-28,17,24.63
2022-01-28,18,24.22
2022-01-28,19,23.2
2022-01-28,20,20.34
2022-01-28,21,17.17
2022-01-28,22,14.87
2022-01-28,23,13.23
2022-01-29,0,11.8
2022-01-29,1,10.28
2022-01-29,2,9.04
2022-01-29,3,8.4
2022-01-29,4,7.81
2022-01-29,5,7.34
2022-01-29,6,7.28
2022-01-29,7,7.74
2022-01-29,8,7.83
2022-01-29,9,8.61
2022-01-29,10,10.03
2022-01-29,11,11.51
2022-01-29,12,13.4
2022-01-29,13,15.11
2022-01-29,14,17.26
2022-01-29,15,19.22
2022-01-29,16,20.39
2022-01-29,17,21.35
2022-01-29,18,21.71
2022-01-29,19,21.15
2022-01-29,20,19.1
2022-01-29,21,16.92
2022-01-29,22,16.09
2022-01-29,23,14.31
2022-01-30,0,11.94
2022-01-30,1,10.5
2022-01-30,2,9.6
2022-01-30,3,8.73
2022-01-30,4,8.15
2022-01-30,5,6.4
2022-01-30,6,5.33
2022-01-30,7,4.87
2022-01-30,8,3.87
2022-01-30,9,6.08
2022-01-30,10,9.68
2022-01-30,11,13.8
2022-01-30,12,17.46
2022-01-30,13,20.57
2022-01-30,14,22.52
2022-01-30,15,23.09
2022-01-30,16,23.65
2022-01-30,17,23.88
2022-01-30,18,23.14
2022-01-30,19,21.34
2022-01-30,20,19.57
2022-01-30,21,18.98
2022-01-30,22,18.53
2022-01-30,23,17.44
2022-01-31,0,16.77
2022-01-31,1,15.89
2022-01-31,2,14.47
2022-01-31,3,14.59
2022-01-31,4,14.33
2022-01-31,5,14.09
2022-01-31,6,12.8
2022-01-31,7,11.43
2022-01-31,8,10.53
2022-01-31,9,11.07
2022-01-31,10,11.68
2022-01-31,11,13.57
2022-01-31,12,17.48
2022-01-31,13,20.29
2022-01-31,14,21.31
2022-01-31,15,22.37
2022-01-31,16,23.41
2022-01-31,17,23.06
2022-01-31,18,22.36
2022-01-31,19,20.97
2022-01-31,20,19.09
2022-01-31,21,18.11
2022-01-31,22,16.16
2022-01-31,23,14.79
2022-02-01,0,14.68
2022-02-01,1,13.26
2022-02-01,2,10.51
2022-02-01,3,10.25
2022-02-01,4,8.94
2022-02-01,5,7.81
2022-02-01,6,6.73
2022-02-01,7,5.32
2022-02-01,8,3.79
2022-02-01,9,4.94
2022-02-01,10,9.93
2022-02-01,11,13.93
2022-02-01,12,17.37
2022-02-01,13,19.55
2022-02-01,14,21.02
2022-02-01,15,22.06
2022-02-01,16,22.6
2022-02-01,17,22.97
2022-02-01,18,22.87
2022-02-01,19,21.24
2022-02-01,20,19.39
2022-02-01,21,17.36
2022-02-01,22,15.11
2022-02-01,23,14.38
2022-02-02,0,14.29
2022-02-02,1,13.48
2022-02-02,2,10.85
2022-02-02,3,9.43
2022-02-02,4,8.52
2022-02-02,5,7.67
2022-02-02,6,7.04
2022-02-02,7,6.35
2022-02-02,8,5.52
2022-02-02,9,8.27
2022-02-02,10,12.36
2022-02-02,11,15.08
2022-02-02,12,17.89
2022-02-02,13,20.3
2022-02-02,14,22.44
2022-02-02,15,23.46
2022-02-02,16,23.82
2022-02-02,17,23.96
2022-02-02,18,23.37
2022-02-02,19,22.01
2022-02-02,20,20.25
2022-02-02,21,18.39
2022-02-02,22,16.22
2022-02-02,23,15.09
2022-02-03,0,15.56
2022-02-03,1,14.06
2022-02-03,2,12.49
2022-02-03,3,11.32
2022-02-03,4,10.36
2022-02-03,5,9.24
2022-02-03,6,8.61
2022-02-03,7,7.86
2022-02-03,8,7.66
2022-02-03,9,9.99
2022-02-03,10,12.12
2022-02-03,11,14.56
2022-02-03,12,17.41
2022-02-03,13,19.64
2022-02-03,14,20.86
2022-02-03,15,20.61
2022-02-03,16,20.48
2022-02-03,17,19.98
2022-02-03,18,19.16
2022-02-03,19,18.35
2022-02-03,20,17.23
2022-02-03,21,15.74
2022-02-03,22,15.32
2022-02-03,23,15.46
2022-02-04,0,14.86
2022-02-04,1,12.37
2022-02-04,2,11.6
2022-02-04,3,11.39
2022-02-04,4,9.85
2022-02-04,5,9.04
2022-02-04,6,8.86
2022-02-04,7,8.45
2022-02-04,8,7.93
2022-02-04,9,8.71
2022-02-04,10,11.84
2022-02-04,11,14.61
2022-02-04,12,17.4
2022-02-04,13,18.64
2022-02-04,14,19.85
2022-02-04,15,18.5
2022-02-04,16,18.4
2022-02-04,17,18.58
2022-02-04,18,18.51
2022-02-04,19,18.1
2022-02-04,20,17.29
2022-02-04,21,16.52
2022-02-04,22,16.1
2022-02-04,23,12.69
2022-02-05,0,9.85
2022-02-05,1,8.08
2022-02-05,2,6.65
2022-02-05,3,5.85
2022-02-05,4,5.58
2022-02-05,5,5.73
2022-02-05,6,5.52
2022-02-05,7,5.34
2022-02-05,8,5.27
2022-02-05,9,5.7
2022-02-05,10,7.04
2022-02-05,11,8.34
2022-02-05,12,10.19
2022-02-05,13,13.69
2022-02-05,14,16.72
2022-02-05,15,18.8
2022-02-05,16,20.44
2022-02-05,17,20.77
2022-02-05,18,20.98
2022-02-05,19,20.2
2022-02-05,20,19.03
2022-02-05,21,18.29
2022-02-05,22,17.32
2022-02-05,23,15.54
2022-02-06,0,14.42
2022-02-06,1,13.28
2022-02-06,2,12.27
2022-02-06,3,11.04
2022-02-06,4,10.3
2022-02-06,5,10.1
2022-02-06,6,9.76
2022-02-06,7,9.48
2022-02-06,8,10.18
2022-02-06,9,10.82
2022-02-06,10,13.75
2022-02-06,11,16.44
2022-02-06,12,18.3
2022-02-06,13,20.31
2022-02-06,14,22.1
2022-02-06,15,22.83
2022-02-06,16,22.82
2022-02-06,17,22.73
2022-02-06,18,22.14
2022-02-06,19,20.87
2022-02-06,20,19.22
2022-02-06,21,17.84
2022-02-06,22,16.34
2022-02-06,23,15.82
2022-02-07,0,15.69
2022-02-07,1,15.16
2022-02-07,2,14.63
2022-02-07,3,13.58
2022-02-07,4,11.7
2022-02-07,5,10.41
2022-02-07,6,9.59
2022-02-07,7,8.93
2022-02-07,8,8.04
2022-02-07,9,8.86
2022-02-07,10,11.8
2022-02-07,11,14.76
2022-02-07,12,17.57
2022-02-07,13,16.92
2022-02-07,14,17.74
2022-02-07,15,18.17
2022-02-07,16,19.89
2022-02-07,17,19.95
2022-02-07,18,19.89
2022-02-07,19,19.22
2022-02-07,20,17.3
2022-02-07,21,15.55
2022-02-07,22,11.67
2022-02-07,23,9.78
2022-02-08,0,7.92
2022-02-08,1,6.65
2022-02-08,2,5.67
2022-02-08,3,4.79
2022-02-08,4,4.12
2022-02-08,5,3.56
2022-02-08,6,2.89
2022-02-08,7,2.52
2022-02-08,8,2.4
2022-02-08,9,3.52
2022-02-08,10,5.94
2022-02-08,11,8.0
2022-02-08,12,9.84
2022-02-08,13,12.53
2022-02-08,14,14.91
2022-02-08,15,16.15
2022-02-08,16,17.85
2022-02-08,17,19.0
2022-02-08,18,19.21
2022-02-08,19,17.92
2022-02-08,20,15.75
2022-02-08,21,14.26
2022-02-08,22,12.65
2022-02-08,23,11.54
2022-02-09,0,10.78
2022-02-09,1,8.74
2022-02-09,2,6.64
2022-02-09,3,5.67
2022-02-09,4,4.79
2022-02-09,5,4.25
2022-02-09,6,3.97
2022-02-09,7,2.95
2022-02-09,8,2.81
2022-02-09,9,4.6
2022-02-09,10,7.91
2022-02-09,11,12.18
2022-02-09,12,16.11
2022-02-09,13,18.14
2022-02-09,14,19.73
2022-02-09,15,20.81
2022-02-09,16,21.44
2022-02-09,17,21.37
2022-02-09,18,21.12
2022-02-09,19,19.89
2022-02-09,20,17.68
2022-02-09,21,15.63
2022-02-09,22,14.6
2022-02-09,23,13.5
2022-02-10,0,12.83
2022-02-10,1,12.82
2022-02-10,2,11.63
2022-02-10,3,9.22
2022-02-10,4,8.61
2022-02-10,5,6.86
2022-02-10,6,6.27
2022-02-10,7,5.29
2022-02-10,8,5.07
2022-02-10,9,6.28
2022-02-10,10,10.16
2022-02-10,11,13.76
2022-02-10,12,16.27
2022-02-10,13,18.33
2022-02-10,14,19.61
2022-02-10,15,20.56
2022-02-10,16,21.24
2022-02-10,17,21.74
2022-02-10,18,21.27
2022-02-10,19,19.86
2022-02-10,20,17.7
2022-02-10,21,16.24
2022-02-10,22,14.98
2022-02-10,23,13.64
2022-02-11,0,12.93
2022-02-11,1,11.83
2022-02-11,2,10.13
2022-02-11,3,8.02
2022-02-11,4,6.75
2022-02-11,5,6.41
2022-02-11,6,5.63
2022-02-11,7,4.62
2022-02-11,8,3.72
2022-02-11,9,5.42
2022-02-11,10,9.55
2022-02-11,11,13.04
2022-02-11,12,15.05
2022-02-11,13,17.07
2022-02-11,14,18.11
2022-02-11,15,18.79
2022-02-11,16,19.51
2022-02-11,17,19.81
2022-02-11,18,19.8
2022-02-11,19,18.78
2022-02-11,20,17.06
2022-02-11,21,14.85
2022-02-11,22,13.27
2022-02-11,23,12.55
2022-02-12,0,12.32
2022-02-12,1,10.95
2022-02-12,2,9.81
2022-02-12,3,9.09
2022-02-12,4,8.09
2022-02-12,5,7.84
2022-02-12,6,6.29
2022-02-12,7,4.49
2022-02-12,8,3.82
2022-02-12,9,6.13
2022-02-12,10,10.03
2022-02-12,11,13.25
2022-02-12,12,15.64
2022-02-12,13,17.45
2022-02-12,14,18.86
2022-02-12,15,19.78
2022-02-12,16,20.45
2022-02-12,17,20.35
2022-02-12,18,20.38
2022-02-12,19,19.66
2022-02-12,20,17.37
2022-02-12,21,14.78
2022-02-12,22,12.94
2022-02-12,23,12.07
2022-02-13,0,12.0
2022-02-13,1,11.91
2022-02-13,2,9.93
2022-02-13,3,8.63
2022-02-13,4,7.83
2022-02-13,5,7.1
2022-02-13,6,6.38
2022-02-13,7,6.45
2022-02-13,8,6.42
2022-02-13,9,7.97
2022-02-13,10,10.84
2022-02-13,11,13.12
2022-02-13,12,14.95
2022-02-13,13,16.21
2022-02-13,14,17.4
2022-02-13,15,18.59
2022-02-13,16,19.03
2022-02-13,17,18.48
2022-02-13,18,18.58
2022-02-13,19,18.19
2022-02-13,20,16.61
2022-02-13,21,15.17
2022-02-13,22,13.73
2022-02-13,23,12.12
2022-02-14,0,11.17
2022-02-14,1,10.58
2022-02-14,2,10.08
2022-02-14,3,9.81
2022-02-14,4,9.37
2022-02-14,5,9.14
2022-02-14,6,9.28
2022-02-14,7,9.09
2022-02-14,8,8.77
2022-02-14,9,9.15
2022-02-14,10,10.44
2022-02-14,11,11.85
2022-02-14,12,13.1
2022-02-14,13,14.77
2022-02-14,14,14.07
2022-02-14,15,16.63
2022-02-14,16,18.72
2022-02-14,17,20.17
2022-02-14,18,19.82
2022-02-14,19,18.5
2022-02-14,20,16.94
2022-02-14,21,14.55
2022-02-14,22,13.39
2022-02-14,23,12.6
2022-02-15,0,11.85
2022-02-15,1,11.07
2022-02-15,2,10.8
2022-02-15,3,9.89
2022-02-15,4,8.36
2022-02-15,5,7.34
2022-02-15,6,6.76
2022-02-15,7,5.98
2022-02-15,8,5.43
2022-02-15,9,7.75
2022-02-15,10,11.59
2022-02-15,11,15.15
2022-02-15,12,17.92
2022-02-15,13,20.25
2022-02-15,14,21.06
2022-02-15,15,22.69
2022-02-15,16,23.05
2022-02-15,17,23.43
2022-02-15,18,23.61
2022-02-15,19,22.48
2022-02-15,20,20.2
2022-02-15,21,19.69
2022-02-15,22,18.22
2022-02-15,23,16.35
2022-02-16,0,15.73
2022-02-16,1,14.93
2022-02-16,2,14.21
2022-02-16,3,11.54
2022-02-16,4,10.21
2022-02-16,5,9.29
2022-02-16,6,8.38
2022-02-16,7,7.21
2022-02-16,8,6.47
2022-02-16,9,9.7
2022-02-16,10,13.96
2022-02-16,11,17.65
2022-02-16,12,20.35
2022-02-16,13,21.93
2022-02-16,14,23.42
2022-02-16,15,23.87
2022-02-16,16,24.16
2022-02-16,17,24.35
2022-02-16,18,23.73
2022-02-16,19,22.36
2022-02-16,20,20.61
2022-02-16,21,18.77
2022-02-16,22,17.68
2022-02-16,23,16.19
2022-02-17,0,15.35
2022-02-17,1,14.98
2022-02-17,2,14.69
2022-02-17,3,13.12
2022-02-17,4,11.71
2022-02-17,5,10.65
2022-02-17,6,9.89
2022-02-17,7,9.46
2022-02-17,8,9.4
2022-02-17,9,11.48
2022-02-17,10,13.92
2022-02-17,11,17.49
2022-02-17,12,20.51
2022-02-17,13,22.08
2022-02-17,14,23.02
2022-02-17,15,23.88
2022-02-17,16,24.45
2022-02-17,17,25.02
2022-02-17,18,24.57
2022-02-17,19,23.35
2022-02-17,20,21.26
2022-02-17,21,19.11
2022-02-17,22,17.86
2022-02-17,23,17.31
2022-02-18,0,16.84
2022-02-18,1,16.39
2022-02-18,2,14.23
2022-02-18,3,12.27
2022-02-18,4,11.22
2022-02-18,5,9.29
2022-02-18,6,8.6
2022-02-18,7,7.35
2022-02-18,8,6.97
2022-02-18,9,10.18
2022-02-18,10,14.02
2022-02-18,11,18.25
2022-02-18,12,21.14
2022-02-18,13,23.28
2022-02-18,14,24.33
2022-02-18,15,25.52
2022-02-18,16,25.89
2022-02-18,17,26.12
2022-02-18,18,25.73
2022-02-18,19,24.88
2022-02-18,20,22.49
2022-02-18,21,20.5
2022-02-18,22,18.87
2022-02-18,23,17.94
2022-02-19,0,17.66
2022-02-19,1,15.07
2022-02-19,2,13.34
2022-02-19,3,12.02
2022-02-19,4,11.44
2022-02-19,5,10.5
2022-02-19,6,8.78
2022-02-19,7,8.59
2022-02-19,8,8.07
2022-02-19,9,11.06
2022-02-19,10,13.23
2022-02-19,11,16.47
2022-02-19,12,20.22
2022-02-19,13,23.39
2022-02-19,14,24.68
2022-02-19,15,25.66
2022-02-19,16,26.27
2022-02-19,17,26.57
2022-02-19,18,26.15
2022-02-19,19,24.81
2022-02-19,20,22.83
2022-02-19,21,22.27
2022-02-19,22,19.9
2022-02-19,23,18.64
2022-02-20,0,17.5
2022-02-20,1,16.15
2022-02-20,2,14.81
2022-02-20,3,13.31
2022-02-20,4,12.02
2022-02-20,5,11.07
2022-02-20,6,10.0
2022-02-20,7,9.7
2022-02-20,8,9.37
2022-02-20,9,10.39
2022-02-20,10,13.08
2022-02-20,11,17.01
2022-02-20,12,20.19
2022-02-20,13,22.66
2022-02-20,14,24.03
2022-02-20,15,25.02
2022-02-20,16,25.61
2022-02-20,17,25.51
2022-02-20,18,25.3
2022-02-20,19,24.11
2022-02-20,20,21.78
2022-02-20,21,20.19
2022-02-20,22,19.24
2022-02-20,23,18.44
2022-02-21,0,18.08
2022-02-21,1,16.23
2022-02-21,2,15.37
2022-02-21,3,13.91
2022-02-21,4,12.15
2022-02-21,5,10.98
2022-02-21,6,10.25
2022-02-21,7,9.15
2022-02-21,8,8.85
2022-02-21,9,10.79
2022-02-21,10,15.06
2022-02-21,11,19.16
2022-02-21,12,22.01
2022-02-21,13,23.79
2022-02-21,14,24.53
2022-02-21,15,25.49
2022-02-21,16,25.9
2022-02-21,17,25.88
2022-02-21,18,25.4
2022-02-21,19,24.37
2022-02-21,20,22.38
2022-02-21,21,20.59
2022-02-21,22,19.33
2022-02-21,23,18.46
2022-02-22,0,18.42
2022-02-22,1,17.74
2022-02-22,2,16.7
2022-02-22,3,15.61
2022-02-22,4,13.08
2022-02-22,5,11.32
2022-02-22,6,10.67
2022-02-22,7,9.46
2022-02-22,8,9.09
2022-02-22,9,11.8
2022-02-22,10,16.18
2022-02-22,11,19.23
2022-02-22,12,20.96
2022-02-22,13,22.96
2022-02-22,14,24.29
2022-02-22,15,25.55
2022-02-22,16,26.3
2022-02-22,17,26.76
2022-02-22,18,26.64
2022-02-22,19,25.51
2022-02-22,20,23.08
2022-02-22,21,20.78
2022-02-22,22,20.01
2022-02-22,23,18.98
2022-02-23,0,17.75
2022-02-23,1,16.8
2022-02-23,2,14.04
2022-02-23,3,12.34
2022-02-23,4,11.71
2022-02-23,5,9.63
2022-02-23,6,9.25
2022-02-23,7,9.29
2022-02-23,8,7.7
2022-02-23,9,9.75
2022-02-23,10,14.1
2022-02-23,11,18.71
2022-02-23,12,23.14
2022-02-23,13,25.48
2022-02-23,14,27.03
2022-02-23,15,27.56
2022-02-23,16,28.24
2022-02-23,17,28.39
2022-02-23,18,28.12
2022-02-23,19,26.82
2022-02-23,20,24.32
2022-02-23,21,21.98
2022-02-23,22,21.29
2022-02-23,23,21.05
2022-02-24,0,19.28
2022-02-24,1,17.52
2022-02-24,2,16.95
2022-02-24,3,15.37
2022-02-24,4,13.23
2022-02-24,5,12.4
2022-02-24,6,11.63
2022-02-24,7,11.06
2022-02-24,8,10.45
2022-02-24,9,12.75
2022-02-24,10,16.11
2022-02-24,11,18.99
2022-02-24,12,22.14
2022-02-24,13,24.62
2022-02-24,14,26.4
2022-02-24,15,27.24
2022-02-24,16,27.91
2022-02-24,17,28.01
2022-02-24,18,27.79
2022-02-24,19,26.78
2022-02-24,20,24.16
2022-02-24,21,22.23
2022-02-24,22,21.3
2022-02-24,23,19.99
2022-02-25,0,19.26
2022-02-25,1,16.61
2022-02-25,2,15.76
2022-02-25,3,14.16
2022-02-25,4,12.74
2022-02-25,5,13.72
2022-02-25,6,13.58
2022-02-25,7,12.44
2022-02-25,8,11.46
2022-02-25,9,13.47
2022-02-25,10,16.09
2022-02-25,11,18.68
2022-02-25,12,21.4
2022-02-25,13,23.11
2022-02-25,14,24.78
2022-02-25,15,26.06
